student_id,student_name,subject,grade
7a630765-00cb-4ee9-8bea-a8a2cbb11303,Devin Hunt,Music,84
2a31bb98-9cdb-469f-8a3b-e3bf5c493193,Jessica Gross,Physics,47
0f0e2db0-5b5d-4fbb-a404-55290a151e02,Adam Wright,Mathematics,30
b2bd7b77-26a8-4e81-8e16-3ba1c39fdd21,James Greene,Mathematics,57
6b7c3c02-6fb3-4c57-9574-2f5f99363a01,Carol Graham,Physics,41
8ad11589-b6f2-4582-8b55-49e27fc4e64e,Charles Byrd,History,10
699a672b-bf9e-4fcf-8985-768d4f881ae4,Rebecca George,Computer Science,30
4209b054-96e1-4996-9dd2-bd29998e0873,Robert Brown,Music,66
11d99b89-6591-4055-8026-be7b67abaa1a,Jessica Williams,Physics,46
14e7abd3-cdf9-44c2-a935-d4016c73735b,Matthew Brown,Music,26
ba31ce15-3136-472a-8d56-159dc2b3a680,Brandon Cruz,Mathematics,29
5514d193-019c-434f-bdcf-260c83afcbf0,Debra Johnson,English Literature,62
7330805f-7f69-4969-96bc-1d9f35bc88e4,Sean Bates,Art,22
872228f9-a8e1-4924-90fb-76b1f5ab8f98,Joseph Silva,Biology,25
4328dcea-caad-4f62-8b9b-a5ab9dbd96fb,David Sandoval,English Literature,57
9179f194-b9b6-4109-8808-3612993c9877,Lisa Fritz,Chemistry,67
303438aa-8d8f-4620-ba93-e0c1b569a4e9,Kelly Briggs,Mathematics,26
b5132d5c-0af3-41ff-8827-08f11f3b573a,Troy Hopkins,Art,22
0bbbde58-42dc-4f1f-b830-bf86a5464f93,Amy Glass,Chemistry,18
d6cad2f0-f6ec-4470-a499-4fa6fba08f86,Jade Robinson,Computer Science,62
08eb7707-31b9-4063-9a42-e506e6320d98,James Murphy,Music,22
a6ef7db9-57aa-4d4f-8598-08bee24e1d94,Brendan Bryan,Geography,96
a856c5df-fb8f-4d9e-b794-f6991c8d6087,Alexis Pennington,Biology,91
1e41caee-f7e1-439f-a4c0-b01d52feffbf,Mr. Brian Mckinney,Computer Science,1
e0f4d127-1b40-4420-b9d6-b2411506978c,Michael Williams,Art,4
43d28ad5-cd3d-4f7f-9e6b-6e2800fb8d0d,Kelly Hernandez,English Literature,49
b02087ba-0042-4f88-b3d4-23abfb2229ab,Tamara Hines,Biology,35
43ffe996-d9a4-4c2c-bc88-d0bc4a52910d,Alexis Garcia,Biology,90
bb317f01-8233-435c-93fb-237f36ddef37,Tyler Thomas,Music,58
3c255ab7-1758-4fdf-95a7-9804f5df6e3c,Lindsay Moore,Physics,45
5d97153f-d379-4de3-9da9-6d5cb0a36351,Thomas Vega,Physics,87
b0ebee60-8972-45fb-a5f0-2266e5885592,Jason Roman,Art,88
c2d27bc8-8e23-4d47-ac95-7fa24c0eb16c,Aaron Morales,Physics,16
2c520aa9-f81f-4e54-8f73-588b726cdba0,Lori Walter,Geography,84
8d905dd2-74aa-496d-8829-5d287c233e82,Catherine Branch,English Literature,12
c5ae7889-6293-4ad0-aa1b-c73958b0c603,Kari Hunt,Music,4
6167de16-2f75-4a50-9205-8a533a0860b1,Jessica Tran,Geography,52
5be59f10-6c1d-4aaf-9d2d-f775079c2f9b,Daniel Johnston,History,79
e827e4d9-8e23-4295-b6ac-972ef7b587bb,Billy Harris,Computer Science,71
1b474b20-6e6b-4b25-959c-a5a0769febaa,Dr. Jamie Taylor,Geography,15
bf6e0c46-e6ac-4a56-8a80-739a9785073b,Penny Smith,Art,22
2907e613-5af1-46eb-b8dd-976596e42452,Ronald Hall,Art,86
0b836eff-45fa-4650-8585-e8c6a8beef32,Shaun Elliott,Biology,89
d44a0f39-c543-4278-8ffb-1834467cd93d,Matthew Drake,Chemistry,42
3ea1e184-0248-4e39-abbb-802a96066fb2,Tiffany Lloyd,Physics,54
f0385485-20f3-4166-bcfc-8ebca393cc65,Christopher Neal,Computer Science,79
5166dd67-d30a-4729-be9a-6d067175ae7e,David White,History,20
1a07c334-8281-4a97-ad9d-d1e649091023,Barbara Nichols,Biology,45
7975815e-5d7c-4a95-bedd-535a07576c39,Justin Moore,Geography,94
0e519308-361a-4079-95c6-96b0c93754bd,Jessica Nelson,Computer Science,77
7ffb42db-dbc9-43ff-ab94-1dfe4e0d2856,Timothy Cook,Biology,31
2690a4e9-465d-4882-bdd2-fea65dc25559,Lisa Kaufman,Geography,99
8ac6169b-84b3-4f15-b651-3f97a558c6ad,Jordan Ellis,English Literature,91
94535c82-96d7-4c62-8312-41d8f216f12a,Theresa Robbins,English Literature,82
7378badd-9005-4eab-89f8-6e027ba45ae7,Keith Fields,English Literature,48
1f159b43-262f-472e-b424-a7b0b3e157a4,Chris Brock,Mathematics,49
00efc33e-4561-4a2f-9fc8-539d08885c94,George Smith,Physics,52
642fb166-2706-4790-990a-289f7525530c,Stephen Jones,Computer Science,100
39f017f6-f0e4-4f08-8dc4-fe590414a5f5,David Collier,Art,45
d3bd923b-21bd-46fe-9f40-0a1bb1ca988e,Daniel Wagner,Art,74
bb15d268-7474-40d4-b54e-a56d5d894777,Tim Soto,Computer Science,78
176f717b-730e-4188-98a2-fbe9a0de3712,Justin Murphy,Art,78
cdbefd35-f276-4f6c-918b-53660d916e42,Amanda Watts,Biology,27
241d90a9-de2b-44a2-89b9-23d4adf1e2dc,Karen Valdez,History,64
bb153531-0366-4a8a-b351-e04ef1508414,Tara Keller,Art,50
b60454c8-ff72-4206-ab99-671f6049b0a5,Laurie York,History,95
6f86f995-2026-41c9-885b-bc8ded4cf8de,Alexa Garcia,Geography,76
999ed1ca-5597-4e17-81c7-0edadb6f764a,Timothy Martin,Computer Science,11
36ef7047-e6f7-4541-91df-7b087258957f,Nancy Smith,Art,16
7d87f853-2280-4e41-92d1-d936439b2039,Jessica Ware,Art,7
272de10f-3921-4f02-ab16-277ec9512479,Rebecca Jones,Mathematics,78
c190d6ee-6047-4cab-a4a6-228cd9bc285e,Dr. Victoria Thomas,Geography,20
c3c10c56-8c98-4e1a-9d1c-e85d378bb3e2,Kevin Jones,Geography,80
2cccf698-438a-480a-8f24-0fd95deeffd8,Hector Bennett,English Literature,93
78a4d06a-63ff-463c-8eb9-b764c88fea61,Gregory Evans,Chemistry,46
14d0e3e9-2c20-4209-9c9e-36ba87305c3d,Lisa Yates,Physics,71
028624a4-4e31-4407-b8f8-feb67fc149c5,Misty Franklin,Art,68
e6069215-2de8-4e0c-ae3a-40cbbe227cf4,Brian Taylor,Mathematics,49
e85e8367-70de-4357-8aa9-9c9616b780d7,Kimberly Riley,English Literature,22
dd40ab2e-7f50-4489-bdd9-72a3d272adfc,William Friedman,Physics,78
341ca381-e213-4f9f-820e-a8768fd325ab,Theodore Watkins,Physics,55
428569c3-a858-43ce-8a9f-d2f1bb096799,Victor Jones,English Literature,23
d2c4b660-173b-468c-83fe-d619d07a8f0a,Steven Smith,Computer Science,98
8784b0ba-e343-4e05-82e6-16b51962a53e,Ryan Hines,Geography,97
a57844c5-455e-4fa1-9bda-3a9407e66f1c,Dominic Bailey,History,57
0c06b1de-a823-418f-b763-0c48fce5b435,Sarah Black,Music,91
95909609-af23-4f93-8cec-57b5f13f4a05,Robert Barron,Biology,95
79fd830b-bf7d-488d-9b48-5206bea96b26,Mary Collins,Music,49
a2f95049-6bc6-425e-b1c0-dd5c41219b8e,Joshua Adams,Biology,60
27a1a774-084c-47d8-a272-8d79e2cf1a79,Molly Schmidt,Physics,29
8de0c379-c1da-4c5c-b48a-722d8089b064,Robert Adams,Music,71
7e33457e-4f41-4b34-86b6-3497533eddf1,Marcus Myers,Geography,19
a25fcda5-7a82-4cb9-bdb0-423de3d86ea8,Holly Walton,Computer Science,47
92699a4f-be9e-4b06-b78c-134766f09b93,Brittney Bowman,Geography,93
ad99ec6b-df4b-42ee-ab34-3f00ffcd64c7,Ryan Mcbride,Chemistry,70
3de580c9-7594-46da-9d19-679138295ef9,Kayla Blake,Chemistry,9
c8032a07-6165-4462-9508-d6d5157e891e,Linda Matthews,English Literature,50
8f99678a-8cbd-4d0f-b885-f3f83beab1db,Danielle Mcclain,English Literature,82
f35e61e6-f7be-4403-99b4-665ac4cbc633,Caitlyn Gonzalez,Mathematics,45
9366ed1a-8382-4069-a762-c36db36299c5,Erin Vance,Biology,82
b4d07c68-9402-4dae-9224-bbf2acb3c534,Wayne Sanchez,Geography,11
1e85f316-03cc-4e68-8cb9-639006a42e8d,Stephanie Bass,Biology,22
750ca2d6-da96-458f-89b6-efec3b87bb6e,Javier Miller,History,49
bfd6c9a5-ff49-464e-8c56-756144b517be,Elizabeth Brooks,History,8
3b6162b4-49ec-4907-a0c9-05ec7ab47a98,Rhonda Hill,Computer Science,67
b3b230c7-eefc-46f2-8b32-294c9438b60c,Scott Brown,Chemistry,43
f46412e3-4e15-4bf6-8812-30eea4716234,Mackenzie Clarke,English Literature,99
40a91daf-ca2c-4569-b961-3c300ce5f378,Brooke Jimenez,Geography,62
8dfb79bf-36dd-4a3e-b676-fbf06b7117b7,Nicholas Ball,Physics,39
57dc2cb2-12fe-4d2e-ad0e-1d8c4f2504ae,April Johnson,Mathematics,77
99c9a587-bbc2-4e9d-bbef-42d34756e9f2,Joseph King,Geography,85
efd722b6-0739-4445-bc71-92e09581324b,Zachary Morris,History,58
963d5472-3fb1-46ec-ba54-f55759e6b9dc,Richard Vasquez,Geography,33
965d73ef-3d38-4599-ae6c-b33873807b30,Tyler Day,English Literature,75
34052c10-fedc-489e-b224-481c577bfa35,Eric Barber,Mathematics,92
1720a03f-f515-41e4-b512-d3dfa512f40f,Charles Oliver,Biology,37
bf49abde-54b8-4f16-9c79-b2fd60712b29,Cynthia Collins,English Literature,61
39a1986e-fc96-4c9d-8c50-a534169840e4,Matthew Roberts,Biology,30
d27ce358-6769-4ef6-9c98-176c6452a30e,Blake Clark,Geography,65
3d4927d5-059e-4ea2-80f2-b7effb44d10a,Beth Barnes,Computer Science,66
f5e6dc48-0f2c-4598-984a-2694686ddc5c,Ashley Schultz,Biology,21
1aa079fc-e405-49b7-98f3-38494aaf3dd1,Alan Galloway,Chemistry,42
c9f61ba9-a749-454c-a962-e384e29237e9,Penny Becker,Chemistry,88
944da6b8-b624-4b17-9013-42457935e5e9,Andrew Black,Biology,25
60a83943-724c-4817-aff8-4a5538b2e0e2,Joseph Lynch,Geography,57
f7715f98-9c6f-4399-8b32-93616237dae7,Robert Hurst,Computer Science,32
f3b09664-663c-47b6-adaf-28ef15ae9f56,Traci Gilmore,Geography,1
9073bc09-73bb-4659-8d0e-044aff9c284f,Tammy Allen,Physics,10
fc46ec4a-2fca-46ee-945b-49f18f2994ad,Alexis Howard,Mathematics,26
5a0ffbec-6f61-4096-a16c-06bb8dd758db,Richard Higgins,Biology,1
935912b0-0f1b-49c9-b153-9d9bbb9a97ae,Jay Reed,Geography,28
c83c1593-69fe-43d7-945f-b37a93a52c15,Jenna Manning,Music,20
1b0d7772-2568-4cf5-aad7-133c016f8cf9,Lindsey Harris,Mathematics,48
40e4876c-457c-4e1b-b836-2e0595268cbd,Brett Hurst,Art,5
d25505f4-adee-48d2-8089-432b60de58c5,Justin Petersen,Geography,43
e9d1ecae-9af1-4f31-b09f-f3c83204a873,Jamie Kirby,English Literature,37
e318b27f-5989-4b48-a410-9e465bf9067f,Margaret Sanchez,English Literature,27
76e65f6b-dd95-484d-bc8d-f94df2bb98a4,Tanya Osborne,Chemistry,34
aaba1fb2-4e95-4b89-a1aa-7f1949329cd7,Tyler Coleman,Music,89
ca6bc915-cd41-45ef-976e-7817fcd58e41,Sheryl Warren,Physics,29
10a55c62-9abf-456e-b4bb-b8ddcb24635c,Richard Schroeder,Computer Science,67
4ca84dd6-9ec7-4171-8269-e3cbf18983b0,Scott Davis,Geography,31
626c08b0-7bb2-4962-9e96-8d8f37ea6d47,Glen Grimes,Art,38
0edee788-bdba-4e6d-a40f-de312e0ccb09,Joshua Tucker,Mathematics,54
ae8eb2a3-d00e-4561-878f-44c0d7bfed79,Wanda Morales,Physics,25
05320cb7-99dc-4e29-a874-8ba579c05adf,Katherine Jenkins,Physics,7
71625c99-0b49-4ab6-a867-d4655c8ddfd1,Abigail Campbell,Chemistry,23
1ab8a0ab-15b0-43e3-8dc0-cd770d747a4e,Taylor Coleman,Geography,46
7c5350f2-a029-489e-b252-757be783864b,Danielle Porter,Music,39
538e4732-3224-48ab-b5b5-27244c0ff852,Michael Curry,Mathematics,55
ec2ad42a-ca7b-418b-9404-61f1551e23b0,Cody Perez,Physics,9
8432b06b-623b-45f6-aa2f-6af85d378d55,Jennifer Vazquez,Geography,54
15274244-569e-48fe-a0e0-9daf1effc6bf,Morgan Nguyen,Chemistry,87
02cd108d-cae4-454d-92ec-76c44cae16a2,Yesenia Peterson,Chemistry,13
4070f101-4066-4a7e-93ab-7a3f2bf0f2c8,Joseph Bell,Art,55
33b57ac1-97f6-488d-ad8d-28fc42ef5751,Julie Adams,Biology,47
5818d559-2869-4d0f-8636-11eaf92e109b,Brandon Ayers Jr.,English Literature,7
f86309a2-f72f-483a-9dab-7a43c62b5e10,Ms. Cynthia Miller,English Literature,62
26a2142a-1fbe-47fc-9f90-fcce6e99bdeb,Dylan Cook,Art,98
64824c9b-e242-4220-add7-4e3fd92ae619,Sean Adams,Music,86
d997fcb0-98e0-4799-aa37-7e5cc911af2b,Jacqueline Vaughan,Chemistry,82
2cdeef58-3285-4bb1-8cde-d2a25b1aaa53,Lisa Shepard,English Literature,63
053d02d4-87d0-4668-af92-2c5c13271545,Benjamin Adams,Music,97
ce43a021-a189-4c7f-9020-96b814bd4c8a,Michael Smith,Geography,89
e706cd7b-43ff-46e7-8114-7d36ec54f059,Mark Wilson,History,63
3914e499-a4a0-4735-aed8-d3215068ec46,Rose Clayton,History,38
7155d515-5317-4cc7-b6e8-41d5238757e5,Jennifer Murphy,Computer Science,26
94d96040-b428-40ee-8632-db7e09e37ce4,Stephanie Berry,History,79
9119ccb4-e2b9-429f-8518-411afaa0b3f9,Bradley Briggs,Art,68
2b6e21d2-f4b7-4388-91b7-511b215272a7,Michele Black,Chemistry,45
36fb5590-ce27-4d33-a118-9217b43d0652,Bianca Jones,Music,92
34b6936f-8240-48d0-a1f1-ee572fb24279,Jesus Arroyo,Geography,90
9d1f3eca-fb7e-4eeb-9494-45cbaf8e2d68,Shelby Schultz,Biology,65
47856307-1138-499e-8e51-ba58e6e50402,Hannah Kennedy,Mathematics,86
fa3fa751-4368-4979-9840-bcfa2c82d771,Michele Frey,Music,65
d5c8a83c-9810-4f05-977f-14cb1661e9fb,Cindy Miranda DVM,Mathematics,87
381d75ba-1a73-48f1-a574-01fbf2e6bc26,Roberta Lucas,Geography,63
5734bd97-4b18-4012-8d26-eab76cc09d3c,Kimberly Gallegos,English Literature,49
a757f74d-c25b-404c-9b3a-54ebf5fbd4c5,Logan Mcfarland,English Literature,81
301ac480-2570-413b-a5f6-b72a6ad2104d,Veronica Hutchinson,Biology,100
ec2ebbdf-945a-45b1-832c-eec6a6e7450b,Michael Moore,Geography,84
e73fa652-3e41-4e85-9830-0a0d80cdbb05,Bruce Hill,History,1
c59ea3b9-ada3-4162-8e22-88a67b1996c4,Charles Carter,Music,8
c519d46d-beba-48ad-a02a-feee6db62e9d,Patty Allen,Physics,34
b4f95c17-b951-48a8-8d7c-2ef2f37addd2,Alexander Garcia,History,56
c6739312-014c-4524-b1ac-698a3a9c214f,Jacqueline Murray,History,35
b7a086a2-2522-469c-aa4c-77d7e5e5886b,Brandon Garcia,Art,9
91659089-ba94-4cdb-a0d8-d91336b337bb,Alexander Bass,Chemistry,7
9c74eb6d-8133-4881-8568-4a89a22f7896,Robert Smith,Art,88
aae75f57-4a3d-4025-8e30-fa94e1f80483,Joseph Garcia,Art,3
0e3c432f-3956-4b46-bbd1-6fef666d68f0,Sara Stuart,History,24
f6519c1a-b931-459c-9e24-e6e3b67dc2b9,Nicole Rojas,Chemistry,18
510e4a96-0c33-4b38-867d-73452edbe266,Michelle James,Computer Science,85
03f5620a-d2e6-4995-8348-8c71f86f46f5,Michelle Smith,Art,5
61fd2a1a-88a7-4424-914c-989f048562fc,Daniel Simpson,Chemistry,62
352e9f16-19ca-4c71-9926-d135f52c3df9,Kimberly Taylor,Chemistry,99
f7c10b76-d846-4bf0-a4e9-91af3353d8fc,James Ruiz,Chemistry,53
2e49e226-0826-48c9-b133-c13141d09ba5,Jessica Brown,Biology,40
35647266-220d-417e-9c83-3aee0457ba19,Joseph Jones,Music,93
e43f02c8-4bb1-4c86-8669-11bd941a8652,Shelby Gomez,Geography,35
195b9826-1eea-4ec9-9857-968f6cfcde54,Karen Lopez,Music,95
c50f5bdc-a4e1-4660-8863-1f73c0bf5dae,Rodney Henderson,English Literature,53
576032e9-0eab-4c2e-aa9e-9a6d346b39a6,Mark Boyle DVM,Computer Science,95
579d482f-49a2-4ccb-bb5c-19a0196fcea1,Marc Davenport,Geography,73
f13bb01a-bd66-432a-9b0d-c4759ea895d1,Leah Pierce,Computer Science,22
004b87ad-7421-4b08-824c-8bbebe585b89,Marcia Rogers,History,13
2320e91b-c8db-4955-b7ab-127d2f8bbeac,Mark Moore,English Literature,19
af7e7bf2-1af4-4344-9d2f-00c1ead917ee,Daniel Carson,Geography,79
e3615638-207f-468d-8da9-4c785f3dcbad,John Ray,Computer Science,46
281b1e4d-c58d-41b2-bcad-235717c500e1,Natalie Hart,English Literature,69
8ac929cc-677f-4b11-92b7-a0137c2facfb,Charles Bailey,Chemistry,5
204d4137-9e53-4ddf-9597-c092c56b7c90,Sabrina Garner,Music,30
e1fa2771-e93d-48d0-9dd1-4e1c16a325c7,Tammy Hart,English Literature,6
32b719c5-7f2b-4ae5-95a0-0b018ef30718,Michael Martinez,Chemistry,13
ad5467b7-d12b-48af-b47f-461a221d13f4,Candace Anderson,Chemistry,66
89df0881-cd8a-45de-9beb-71b999d2720d,Jimmy Lang,History,25
3d42e8d3-74eb-41bf-9df6-3b3a6420a39b,Jillian Joseph,Mathematics,86
9e672e89-e0af-47f0-b582-403c81676e16,Tracy Franklin,English Literature,96
406d1b27-6034-46b5-a74c-122f5eaac64b,Adrian Jones,Computer Science,67
9e6e7e4f-7a6e-4c55-8517-a1ea5064c06c,Amber Smith,Mathematics,22
d767be6e-594c-42fe-ad52-47db4fc16035,Timothy Schultz,Biology,74
b0e12fa9-851f-4d0e-bb40-d8ded5b785cc,Sharon Clark,Computer Science,76
a6ba595d-fc26-4583-bd6e-bc99a4ec03ae,Kimberly Weber,Computer Science,35
25b874bf-ebc5-4b63-8bf9-07cf8fa27605,Victor Mcgee,Biology,2
670703d9-915b-434a-a906-bc0d76049be7,Corey Jimenez,English Literature,35
90c4b440-af8e-490f-84bd-c25ddc394122,Crystal Hodges,Physics,14
a9bd8941-a6cb-48a7-b7fe-e457cc1511e7,Susan Brown,English Literature,69
42ca5875-4f40-43e3-8018-0330459b913e,Kent Johnson,Biology,78
ef1ea26b-c613-49a8-a236-0b6ee2a498ca,Kimberly Conrad,Physics,61
e7449b0a-81f7-48ed-b95d-f430e28e5123,Marcus Perkins,Computer Science,1
0161ce6a-a50c-4e68-b460-816453e25a2b,Anthony Smith,History,67
f82975c9-b07f-44ae-a297-24a28337ecac,Carol Cook,Biology,49
7c2755f3-4c12-4344-ac6c-ba7bf5be1cf8,Kendra Orr,English Literature,62
b6a93526-3a9f-4f1b-aec4-2139df306730,Kristen Dickson,Mathematics,33
e640c147-af01-49fd-a4cb-8187c39ef86a,Hannah Vega,Music,91
90186037-cffe-4e52-8e07-fc4a37e51e7d,Joel Ramirez,History,63
306a4c0b-6e8b-4cf1-a5db-038b23171a9e,Melissa Hunt,Mathematics,11
e81e8bbe-1a35-41ef-b154-a8186e38c31c,Linda Mullen,Mathematics,56
bdbc97e2-4434-43f4-89e9-7153f6d12539,Anthony Church,Computer Science,8
c96f0b2e-b990-42ea-9942-15ced27092b3,Carrie Underwood,Art,54
b85428b9-f67d-4b23-a579-98147eb69571,Gilbert Andrews,History,73
0887ff21-025b-42c3-b9d4-e08097c39c47,Michael Garrett,Biology,17
6a90d7d5-f9c1-4c10-a8be-6bc09702c8fb,Maria Vasquez,English Literature,62
7e2502d7-44a8-46ce-899f-e94d0b97f75c,Jacqueline Marshall,Art,34
37a62107-d87e-4fa1-a4f0-ad85cb1ef6b8,Gina Villanueva DVM,History,16
1f7b93a5-00b8-407b-8fce-376d2baf909a,Darrell Hunter,Geography,13
e32cdcf3-bde0-4472-8d88-991bf79a5bbf,Steven Pennington,Chemistry,34
7d7e5c3e-0971-4ad7-a2a5-f9e9ca200762,Matthew Morgan,Music,53
e8a1cca1-4b78-4621-b333-efd067b960eb,Christine Black,Computer Science,95
b3ef0e0b-21ff-42c5-a411-45f6b9ca060c,Dan Charles,English Literature,63
36f66c3a-efc2-41e7-bf73-0865edb0fc7f,Crystal Miller,Mathematics,52
88c44a12-767f-4ca9-ae3a-c97febc362ed,Richard Brewer,English Literature,60
fc29bc16-7ddf-4ccc-b58b-174cdf7c4517,Sharon Cook,Music,0
daf83c13-13e4-4847-a65c-625fb6237eff,Melissa Rich,History,44
47a1eed5-a974-446a-928e-7a0de633e88d,Diane Greene,Physics,52
26b01155-9112-4b7e-b53e-4c5a8076c3b9,Jeffrey Smith,English Literature,26
5009071a-26c3-4e42-9ecd-6891e7d9cc45,Mrs. Kathy Smith DVM,Mathematics,66
bcac2b26-9063-4d60-8d4d-bd8c3679a2d6,Brian Le,Physics,50
98e1dab8-a843-4342-92df-fa7feb03e3f2,Nichole Stephenson,Mathematics,37
e7624887-f893-43f4-bf83-11ccc1d37e1c,Dr. Elizabeth Tran,Physics,20
a606a9fc-7ea9-4e9f-9942-5d408a4df537,Christina Marshall,English Literature,85
e1c899d3-3ac8-4567-a0b6-994c0d2177a3,Amanda Walker,Computer Science,76
922a2253-4dda-4c12-b8f6-cadca52d765c,Alyssa Davis,English Literature,37
85711ebb-f38a-424b-80e4-32596c660c1f,Cole Fuller,Chemistry,20
98b59667-5aac-4012-b461-052cb300acff,William Sanchez,Chemistry,83
d4236f4f-f08a-49bd-9672-39b0d5876d3a,Johnathan Green,Biology,29
9f8c0d02-45e7-42d0-bfaf-871e60dc393b,Bradley Brown II,Geography,16
e790768b-9096-434b-a22d-6697b8087f0a,Blake Martin,Computer Science,30
23b3eb54-4b09-444b-9dca-c6fa0e98ba7d,Kevin Hudson,Music,85
17289483-67fc-44d3-b885-df4e4c084bc5,John Price,Computer Science,80
06161d3b-e248-432e-a6aa-247a26505097,Micheal Sullivan,Geography,22
faf018a3-834a-406e-af3c-319fe193f01e,Jacob Griffin,History,40
6f6eaa7a-6632-48ac-bbf3-5bf58bfc10d6,Ronald Page,Mathematics,39
feebc1bf-6cb0-4676-8080-f831a4306f15,Janet Wilson,English Literature,96
3ed3fabe-0292-428c-9060-b06042a9b958,Michelle Oneal,Chemistry,16
e625a5e5-2f73-4a0b-99b7-36f944bdc169,Timothy Gibson,Mathematics,97
ec628586-547e-481f-b4c7-ae3d2af0181f,Amy Anderson,Biology,17
d2f97e16-b35a-46eb-92ff-1777b00b6d57,Erica Cobb,Mathematics,64
5a0bee5f-3754-498c-9ef9-e8b408cae524,Kristin Frederick,Biology,27
4cfbdd0e-e044-479c-9191-6a5e4c7a8709,Alec Mcguire,Geography,83
b6bdb2b1-8afd-463e-8b45-030ff247830c,Jacob Smith,Chemistry,44
e6fe925a-9bc4-428a-9663-4450255ad2bf,Dr. Lisa Miller,History,75
f0b1bd60-a7a3-495f-8f22-681b84d85787,Michael Parker,Computer Science,65
109bd46a-f629-44c5-9e3a-ca2de8c8908e,Nicholas Jackson,Mathematics,47
e09a63ab-d6c5-4877-a7ca-33212bd6cfe6,Valerie Brown,Mathematics,92
d11fca20-2d29-4dbb-a56d-cbd6984a6859,Tyler Gray,Biology,81
1c9bce0f-a5a1-445c-9034-7e218ab684fd,Linda Little,Biology,63
c303edaa-9352-404f-badc-71182cbae269,Michael Ramirez,History,58
c00c8d26-6179-4fb1-bce2-38b8fb1d2fbf,Gregory Robinson III,Physics,80
be411851-07e7-466b-9f64-f70ea47c808f,Barbara Boyd,Computer Science,32
cdd65180-3a46-407d-bcde-8cf1287a0591,Jacqueline Lawrence,Biology,36
35eacd12-9bd5-4646-85b0-892830349836,Raymond Jarvis,Art,60
2e6dd4fa-1e3f-4cf7-a360-07d7a4fd1a7b,Darren Watson,Geography,56
4141392d-c094-4a55-8221-8f0e29913403,Jimmy Scott,Art,65
a4b9a5f7-9a59-4d13-858c-7a61cf12fd8c,Jessica James,Physics,99
75f5806d-0c72-4171-b645-fa20ac42d8a8,Carrie Rangel,Computer Science,73
3a3a82b7-d2a5-43cb-902c-5706935104c9,Lawrence Allen,Chemistry,67
1129e1ae-03f0-4a9e-900e-afb35b000b8b,Megan Thomas,Computer Science,53
39a29f17-24ec-4b41-9450-808fe432fd06,David Cummings,Biology,94
ba352c47-d587-4f30-be9f-8e325f9a47d2,Ana Flores,Art,17
27c96f92-2fb8-4f60-a916-f8a289596446,Kayla Sullivan,History,79
58c93a55-2a82-4490-b457-09b4bb795ff3,Robert Robertson,Biology,78
7db9dade-32cb-441f-bf81-ff4f54d947ba,Maria Roberts,Computer Science,78
7ff9faec-3c83-4d4a-bb90-25e4e2e2afab,Scott Edwards,Music,72
976f09d6-814c-4a68-9a16-9d9c97f9294a,Catherine Wheeler,History,40
659f6ca8-761b-4d6c-8076-03c1f99017e4,Cindy Johnson,Chemistry,20
3fbb5670-5a87-4c7c-8c2c-652af9db3562,Olivia Mclaughlin,Biology,28
43ab7fa6-aa97-4e69-b82b-e465ecbad8f1,Erica Perry,Computer Science,43
a312ec2d-889e-4ad8-9c02-e3d0e8b3bff8,Nicholas Carrillo,Mathematics,77
7cbd53ae-ac52-4164-8ba3-685e38c48568,Jason Moore,Mathematics,78
f52b47dd-d50c-41ff-9512-76d019c5185b,Brian Riggs III,History,3
5ebe171a-c8df-4216-b6aa-47a0530f1c68,Melanie Jennings,Biology,54
862e21f5-5301-42b5-8a88-381ee2cc867d,Terri Mccarty,Biology,71
31d24541-9b94-4a75-a9e0-461bba300434,Jessica Taylor,Mathematics,40
231fe586-4f4d-412f-9567-31e314d0369a,Kelly Jones,Computer Science,19
fb742bdd-418c-43f2-a1cc-adb0de11bd6c,James Perry,Chemistry,63
e83173e7-f737-457c-968e-2eb0fc15c5e7,Rachel Wiggins,Chemistry,3
7f678efd-f7c6-425c-90a2-b56205ba837f,Larry Brady,Biology,41
372f484d-6f87-470c-af6b-69e96fd13bb7,Jill Mann,Physics,30
653c1177-4c91-41f0-bc70-e308a353e75c,Jesse Williams,Art,63
48e833a6-320c-4334-bcfc-29feeb7fe950,Kimberly Hamilton,Computer Science,85
6d0fb07e-03e0-4dd4-ba05-3770660dbf4b,Adam Bryant,Computer Science,67
b7e35ca6-5e39-4b38-ba67-89cbb30bc14c,Perry Edwards,Art,75
dfda371e-7a49-4eb1-82e3-dff017083995,Deborah Harris,History,44
39d8e5b6-7af3-46d2-8925-263083d81bf6,Lori Henry,Chemistry,35
94875224-a842-4084-885e-608eb75fd67a,Patricia Ramirez,Computer Science,33
9ee78ebe-b00f-4fee-af95-0c7a19bf9760,Alexandra Ruiz,English Literature,13
4371f772-3c01-4391-8338-2e8261f19211,Joshua Klein,History,38
51a3853b-ea79-47d4-8e59-135ac1506224,Lisa Walsh,Geography,83
9fd4dbcd-9cd2-4b63-a2e6-eb52abdf8136,Janet Maxwell,Art,77
6d17eecd-7b5e-4bc6-b30d-05c3276f2af2,Erica Torres,History,75
65164a91-27a2-4903-9197-e091c9a9dbac,Michelle Mcdowell,Computer Science,44
9ef03998-7650-4c09-8b48-2652434b3c63,Lauren Wilkerson,English Literature,88
e1ed4f53-5129-42d9-bd2f-3f5b2b3c4e0f,Victoria Fox,Computer Science,84
